00007, 36.0 
00009, 36.2 
00009, 22.7 
00007, 37.2 
00007, 36.3 
00008, 38.0 
00008, 36.2 
00008, 37.1 
00007, 36.2 
00008, 38.0 
00007, 38.4 
00009, 37.8 
00008, 35.1 
00010, -10.4
00010, 2.3  
00010, 36.2 
00011, -13.8
00008, 34.1 
00008, 36.0 
00008, 33.5 
00009, 35.1 
00009, 37.1 
00009, 38.1 
00009, 36.4 
00008, 38.3 
00001, 35.1 
00001, -5.4 
00001, 2.2  
00001, 2.9  
00001, 2.9  
00001, 2.7  
00001, 3.1  
00001, 2.9  
00001, 2.6  
00001, 3.1  
00001, 2.3  
00001, 2.5  
00002, 17.5 
00002, 9.1  
00002, 3.3  
00002, 3.3  
00002, 2.6  
00002, 2.5  
00002, 2.5  
00002, 3.3  
00002, 3.0  
00002, 3.3  
00002, 3.3  
00002, 2.5  
00003, 15.6 
00003, 8.5  
00003, 2.9  
00003, 2.5  
00003, 3.0  
00003, 2.7  
00003, 3.0  
00003, 2.7  
00003, 3.1  
00003, 2.7  
00003, 3.1  
00003, 3.2  
00004, 16.2 
00004, 33.8 
00004, 12.0 
00004, 11.8 
00004, 10.1 
00004, 12.5 
00004, 11.6 
00004, 12.4 
00004, 11.2 
00004, 12.3 
00004, 11.2 
00004, 12.6 
00005, -7.9 
00005, 9.3  
00005, 10.2 
00005, 12.3 
00005, 13.5 
00005, 10.6 
00005, 13.8 
00005, 12.1 
00005, 13.2 
00005, 8.8  
00005, 13.8 
00005, 13.8 
00006, 7.9  
00001, 0.6  
00001, 0.3  
00002, 0.7  
00001, 0.6  
00001, 1.0  
00001, 0.8  
00001, 0.7  
00001, 0.8  
00001, 0.8  
00001, 0.9  
00001, 0.7  
00001, 0.9  
00001, 0.7  
00002, 0.8  
00002, 0.8  
00003, 0.1  
00002, 0.7  
00002, 0.8  
00002, 0.5  
00002, 0.5  
00002, 0.5  
00002, 0.6  
00002, 0.5  
00002, 0.7  
00002, 0.2  
00003, 14.4 
00003, 16.2 
00004, 0.0  
00003, 0.6  
00003, 0.9  
00003, 0.4  
00003, 0.7  
00003, 0.8  
00003, 0.4  
00003, 0.3  
00003, 0.5  
00003, 0.7  
00004, 14.7 
00004, 0.4  
00004, 15.8 
00005, 0.4  
00004, 0.5  
00004, 0.6  
00004, 0.5  
00004, 0.3  
00004, 0.5  
00004, 0.7  
00004, 0.5  
00004, 0.7  
00005, 15.0 
00005, 0.8  
00005, 0.3  
00005, 0.4  
00006, 0.2  
00005, 0.6  
00005, 0.6  
00005, 0.9  
00005, 0.8  
00005, 0.5  
00005, 0.7  
00005, 0.7  
00006, 16.2 
00006, 0.8  
00006, 0.1  
00006, 0.1  
00006, 0.1  
00007, 0.2  
00006, 0.6  
00006, 0.3  
00006, 0.7  
00006, 0.6  
00006, 0.7  
00006, 0.6  
00007, 15.9 
00007, 15.1 
00007, 0.1  
00007, 0.2  
00007, -0.0 
00008, 0.2  
00007, 0.6  
00007, 0.8  
00007, 0.6  
00007, 0.8  
00007, 0.7  
00007, 0.6  
00008, 15.9 
00008, 15.7 
00008, 0.3  
00008, 0.2  
00008, 0.0  
00009, 0.1  
00008, 0.6  
00008, 0.6  
00008, 0.7  
00008, 0.7  
00008, 0.5  
00008, 0.7  
00009, 0.5  
00009, 0.2  
00009, 15.3 
00009, 0.2  
00009, 0.2  
00009, 0.4  
00010, 0.3  
00009, 0.8  
00009, 0.6  
00009, 0.7  
00009, 0.5  
00009, 0.6  
00010, 15.6 
00010, 0.2  
00010, 15.3 
00010, 0.2  
00010, 0.1  
00010, 0.2  
00011, 0.2  
00010, 0.8  
00010, 0.8  
00010, 0.6  
00010, 0.7  
00010, 0.6  
00011, 16.1 
00011, 0.3  
00011, 15.7 
00011, 0.2  
00011, 0.2  
00011, 0.1  
00012, 0.2  
00011, 0.5  
00011, 0.5  
00011, 0.5  
00011, 0.6  
00011, 0.4  
00012, 16.0 
00012, 0.2  
00012, 15.3 
00012, 0.2  
00012, 0.1  
00012, 0.2  
00013, 0.3  
00012, 0.9  
00012, 0.4  
00012, 0.8  
00012, 0.8  
00012, 0.7  
00013, 15.3 
00013, 0.1  
00013, 15.2 
00013, 0.1  
00013, 0.2  
00013, 0.2  
00014, 0.2  
00013, 0.8  
00013, 0.6  
00013, 0.7  
00013, 0.6  
00013, 0.8  
00014, 15.6 
00014, 0.3  
00014, 14.9 
00014, 0.3  
00014, 0.1  
00014, 0.2  
00015, 0.2  
00014, 0.6  
00014, 0.7  
00014, 0.6  
00014, 0.7  
00014, 0.7  
00001, 0.3  
00001, -18.2
00001, 6.5  
00001, 5.8  
00001, 3.9  
00001, 7.1  
00001, 4.9  
00001, 7.6  
00001, 4.0  
00001, 3.6  
00001, 1.3  
00001, 4.8  
00001, 6.6  
00002, -9.1 
00002, 2.2  
00003, -9.6 
00002, 0.2  
00002, 0.5  
00002, 0.5  
00002, 0.2  
00002, 0.0  
00002, 0.1  
00002, -0.0 
00002, -0.0 
00002, 0.3  
00002, 0.0  
00003, 7.8  
00003, -7.6 
00004, 3.2  
00003, 0.4  
00003, 0.1  
00003, 0.2  
00003, 0.2  
00003, 0.1  
00003, 0.0  
00003, 0.1  
00003, 0.1  
00003, 0.3  
00004, 5.7  
00004, 6.9  
00005, 3.0  
00004, 0.2  
00004, -0.2 
00004, 0.0  
00004, 0.0  
00004, 0.3  
00004, 0.3  
00004, -0.2 
00004, 0.5  
00004, -0.2 
00005, 3.6  
00005, 2.2  
00006, 3.6  
00005, 0.1  
00005, 0.0  
00005, 0.4  
00005, 0.1  
00005, 0.0  
00005, 0.2  
00005, 0.1  
00005, -0.2 
00005, 0.3  
00006, 7.5  
00006, 3.5  
00007, 4.1  
00006, 0.2  
00006, 0.1  
00006, -0.1 
00006, 0.3  
00006, 0.4  
00006, -0.0 
00006, -0.2 
00006, 0.5  
00006, 0.1  
00007, 6.3  
00007, 7.4  
00008, 2.3  
00007, 0.5  
00007, 0.4  
00007, -0.0 
00007, -0.1 
00007, 0.3  
00007, 0.2  
00007, 0.1  
00007, -0.0 
00007, 0.3  
00001, -5.0 
00001, 7.0  
00001, 7.7  
00001, 6.2  
00001, 6.5  
00001, 7.3  
00001, 5.9  
00001, 6.7  
00001, 6.4  
00001, 6.0  
00001, 7.4  
00001, 6.7  
00002, -7.1 
00002, 2.9  
00002, 6.7  
00002, 5.6  
00002, 8.3  
00002, 8.3  
00002, 7.2  
00002, 7.8  
00002, 6.5  
00002, 8.6  
00002, 9.3  
00002, 7.7  
00003, 9.3  
00003, 2.0  
00003, 5.7  
00003, 8.1  
00003, 6.1  
00003, 7.4  
00003, 7.1  
00003, 7.6  
00003, 7.8  
00003, 5.6  
00003, 6.7  
00003, 8.3  
00004, 8.9  
00004, 2.1  
00004, 7.5  
00004, 5.4  
00004, 4.9  
00004, 5.8  
00004, 7.6  
00004, 7.7  
00004, 6.8  
00004, 6.4  
00004, 6.7  
00004, 5.8  
00005, 9.4  
00005, 1.8  
00005, 7.0  
00005, 6.7  
00005, 6.4  
00005, 6.7  
00005, 7.6  
00005, 7.2  
00005, 6.9  
00005, 7.0  
00005, 6.0  
00005, 5.8  
00006, 7.2  
00006, 1.7  
00006, 6.4  
00006, 7.5  
00006, 6.8  
00006, 6.8  
00006, 5.4  
00006, 6.6  
00006, 5.9  
00006, 7.8  
00006, 6.6  
00006, 6.7  
00007, -5.7 
00007, 10.4 
00007, 3.4  
00007, 6.2  
00007, 7.8  
00007, 7.3  
00007, 7.1  
00007, 8.2  
00007, 6.4  
00007, 7.8  
00007, 7.6  
00007, 7.5  
00008, -4.9 
00008, 0.2  
00008, 0.2  
00008, 1.9  
00008, 6.7  
00008, 8.8  
00008, 6.6  
00008, 6.7  
00008, 6.0  
00008, 8.3  
00008, 6.9  
00008, 8.2  
00009, 10.9 
00009, 0.4  
00009, -0.0 
00009, 1.7  
00009, 7.3  
00009, 6.0  
00009, 7.5  
00009, 6.4  
00009, 6.9  
00009, 8.2  
00009, 9.0  
00009, 6.3  
00010, 11.1 
00010, 0.1  
00010, 0.5  
00010, 2.7  
00010, 5.8  
00010, 6.6  
00010, 7.1  
00010, 7.3  
00010, 8.9  
00010, 7.8  
00010, 6.5  
00010, 7.8  
00011, 11.4 
00011, 0.5  
00011, 0.0  
00011, 1.7  
00011, 7.7  
00011, 7.0  
00011, 5.5  
00011, 7.5  
00011, 6.9  
00011, 7.7  
00011, 8.2  
00011, 7.4  
00012, 9.8  
00012, 0.4  
00012, 0.3  
00012, 2.8  
00012, 7.7  
00012, 7.4  
00012, 7.7  
00012, 8.3  
00012, 8.1  
00012, 7.8  
00012, 6.2  
00012, 6.3  
00013, 10.6 
00013, 0.5  
00013, 0.2  
00013, 2.7  
00013, 7.4  
00013, 7.4  
00013, 7.9  
00013, 7.7  
00013, 8.6  
00013, 8.2  
00013, 7.3  
00013, 8.3  
00014, -6.0 
00014, 1.2  
00014, 0.4  
00014, 0.7  
00014, 1.3  
00014, 6.7  
00014, 7.9  
00014, 9.6  
00014, 8.0  
00014, 7.8  
00014, 6.8  
00014, 8.4  
00015, 10.9 
00015, 0.9  
00015, -0.0 
00015, 0.2  
00015, 3.4  
00015, -7.1 
00015, -7.2 
00015, -0.1 
00015, 0.4  
00015, 0.4  
00015, 0.2  
00015, -0.0 
00016, 9.0  
00016, 0.6  
00016, 0.3  
00016, 0.3  
00016, 2.5  
00016, 6.5  
00016, 7.6  
00016, 0.2  
00016, 0.2  
00016, 0.1  
00016, 0.4  
00016, 0.2  
00017, 9.1  
00017, 0.8  
00017, -0.0 
00017, 0.6  
00017, 3.5  
00017, 9.4  
00017, 8.1  
00017, 0.2  
00017, 0.0  
00017, 0.1  
00017, 0.3  
00017, 0.2  
00018, 8.9  
00018, 1.1  
00018, -0.1 
00018, 0.4  
00018, 3.1  
00018, 8.4  
00018, 8.8  
00018, 0.1  
00018, -0.2 
00018, 0.3  
00018, 0.3  
00018, 0.2  
00019, 9.8  
00019, 1.0  
00019, 0.4  
00019, 0.4  
00019, 2.3  
00019, 8.7  
00019, 8.3  
00019, 0.0  
00019, 0.4  
00019, 0.0  
00019, 0.1  
00019, 0.2  
00020, 9.1  
00020, 0.9  
00020, 0.3  
00020, 0.2  
00020, 3.1  
00020, 7.0  
00020, 6.9  
00020, 0.3  
00020, 0.3  
00020, 0.0  
00020, -0.1 
00020, 0.2  
00021, 10.3 
00021, 0.9  
00021, 0.5  
00021, 0.5  
00021, 2.2  
00021, 8.5  
00021, 6.8  
00021, 0.1  
00021, 0.4  
00021, 0.2  
00021, 0.5  
00021, 0.1  
00022, 9.2  
00022, 1.6  
00022, 0.1  
00022, 0.2  
00022, 2.4  
00022, 7.9  
00022, 9.5  
00022, 0.2  
00022, 0.2  
00022, 0.2  
00022, 0.1  
00022, -0.2 
00023, 9.5  
00023, 0.5  
00023, 0.2  
00023, 0.0  
00023, 2.7  
00023, 7.7  
00023, 6.9  
00023, 0.2  
00023, 0.3  
00023, 0.2  
00023, 0.1  
00023, 0.1  
00024, 10.0 
00024, 0.8  
00024, 0.5  
00024, 0.4  
00024, 3.0  
00024, 7.8  
00024, 8.0  
00024, -0.0 
00024, 0.1  
00024, -0.0 
00024, 0.1  
00024, 0.4  
00025, 10.2 
00025, 0.6  
00025, 0.5  
00025, -0.0 
00025, 3.4  
00025, 6.9  
00025, 8.7  
00025, 0.1  
00025, 0.1  
00025, 0.3  
00025, -0.2 
00025, 0.2  
00026, 8.9  
00026, 1.1  
00026, 0.5  
00026, 0.3  
00026, 2.6  
00026, 7.9  
00026, 8.7  
00026, 0.2  
00026, -0.0 
00026, 0.3  
00026, 0.2  
00026, 0.2  
00027, -7.7 
00027, 2.9  
00027, 1.4  
00027, 0.6  
00027, 0.3  
00027, 3.1  
00027, 7.5  
00027, 8.4  
00027, 0.2  
00027, -0.2 
00027, 0.2  
00027, 0.3  
00028, 7.7  
00028, 2.2  
00028, 0.7  
00028, 0.5  
00028, 0.2  
00028, 3.5  
00028, 8.5  
00028, 7.1  
00028, 0.2  
00028, 0.0  
00028, 0.1  
00028, 0.5  
00029, 7.7  
00029, 3.1  
00029, 1.5  
00029, 0.1  
00029, 0.3  
00029, 2.0  
00029, 7.2  
00029, 8.7  
00029, 0.0  
00029, -0.0 
00029, 0.4  
00029, 0.1  
00030, 6.4  
00030, 2.5  
00030, 1.2  
00030, 0.2  
00030, 0.2  
00030, 3.1  
00030, 9.9  
00030, 9.6  
00030, -0.0 
00030, -0.0 
00030, 0.4  
00030, 0.2  
00031, 8.0  
00031, 3.3  
00031, 1.3  
00031, 0.3  
00031, 0.1  
00031, 3.2  
00031, 7.4  
00031, 8.1  
00031, 0.0  
00031, 0.3  
00031, 0.3  
00031, 0.2  
00032, 8.5  
00032, 3.2  
00032, 1.2  
00032, 0.4  
00032, 0.4  
00032, 2.6  
00032, 7.9  
00032, 9.3  
00032, 0.1  
00032, 0.3  
00032, 0.2  
00032, 0.1  
00033, 8.9  
00033, 2.5  
00033, 1.2  
00033, 0.1  
00033, 0.2  
00033, 3.0  
00033, 7.9  
00033, 8.5  
00033, -0.3 
00033, 0.0  
00033, 0.0  
00033, -0.0 
00034, 8.7  
00034, 3.4  
00034, 0.7  
00034, 0.4  
00034, 0.4  
00034, 2.9  
00035, -6.9 
00034, 0.8  
00034, 0.7  
00034, -0.1 
00034, 0.5  
00034, 0.3  
00034, 0.4  
00035, 7.8  
00035, 2.6  
00035, 2.0  
00035, 1.5  
00035, 3.4  
00036, 7.0  
00035, 0.9  
00035, 0.6  
00035, 0.4  
00035, 0.2  
00035, 0.4  
00035, -0.1 
00036, 7.6  
00036, 3.4  
00036, 1.7  
00036, 0.9  
00036, 2.8  
00037, 7.6  
00036, 0.7  
00036, 0.3  
00036, 0.4  
00036, 0.2  
00036, -0.1 
00036, 0.1  
00037, 7.1  
00037, 2.4  
00037, 1.9  
00037, 1.5  
00037, 3.3  
00038, 6.8  
00037, 0.9  
00037, 0.3  
00037, 0.5  
00037, -0.0 
00037, 0.2  
00037, 0.0  
00038, 9.5  
00038, 3.2  
00038, 0.6  
00038, 2.0  
00038, 3.0  
00039, 8.3  
00038, 0.8  
00038, 0.4  
00038, -0.2 
00038, -0.2 
00038, -0.0 
00038, 0.2  
00039, 7.4  
00039, 2.8  
00039, 1.1  
00039, 0.8  
00039, 3.3  
00040, 7.7  
00039, 0.7  
00039, 0.3  
00039, 0.5  
00039, -0.1 
00039, 0.4  
00039, 0.4  
00001, -9.1 
00001, -6.8 
00001, 3.4  
00001, 3.2  
00001, 3.2  
00001, 3.3  
00001, 3.1  
00001, 4.2  
00001, 4.3  
00001, 3.2  
00001, 2.8  
00001, 3.2  
00002, 7.4  
00002, 9.6  
00002, 3.4  
00002, 3.1  
00002, 2.4  
00002, 2.9  
00002, 2.3  
00002, 2.9  
00002, 3.9  
00002, 2.6  
00002, 2.7  
00002, 2.9  
00003, 6.4  
00003, 6.6  
00003, 3.2  
00003, 2.2  
00003, 2.9  
00003, 3.8  
00003, 2.3  
00003, 3.5  
00003, 3.3  
00003, 1.9  
00003, 1.8  
00003, 2.7  
00004, 6.2  
00004, 9.5  
00004, 2.4  
00004, 3.2  
00004, 3.2  
00004, 3.9  
00004, 2.4  
00004, 2.4  
00004, 3.1  
00004, 3.6  
00004, 3.2  
00004, 2.7  
00005, 5.6  
00005, 7.0  
00005, 2.9  
00005, 3.3  
00005, 3.0  
00005, 2.8  
00005, 2.7  
00005, 2.7  
00005, 2.5  
00005, 3.3  
00005, 3.0  
00005, 3.4  
00006, 6.0  
00006, 9.2  
00006, 3.9  
00006, 2.3  
00006, 3.3  
00006, 2.6  
00006, 3.2  
00006, 3.2  
00006, 3.3  
00006, 3.4  
00006, 2.9  
00006, 3.0  
00001, -4.3 
00001, -7.9 
00001, -4.1 
00002, -6.4 
00001, -6.1 
00003, -5.6 
00002, -5.5 
00002, -0.2 
00001, -1.7 
00001, -2.8 
00002, -2.8 
00002, -7.3 
00001, -3.0 
00003, -2.8 
00004, -4.2 
00001, -6.8 
00004, -4.8 
00003, -5.7 
00004, -2.1 
00002, -3.8 
00005, -6.6 
00005, -5.4 
00003, -6.3 
00001, -5.5 
00003, -6.9 
00003, -7.6 
00001, -3.9 
00001, -3.9 
00001, -3.5 
00004, -7.9 
00002, -7.9 
00002, -2.9 
00002, -5.8 
00001, -1.5 
00002, -2.4 
00003, -3.1 
00003, -5.1 
00005, -1.4 
00005, -3.9 
00006, -4.8 
00002, -3.9 
00002, -1.6 
00006, -3.7 
00003, -3.7 
00004, -5.4 
00004, -7.3 
00004, -6.1 
00006, -5.6 
00007, -5.9 
00005, -4.0 
00007, -6.6 
00005, -5.5 
00006, -4.1 
00006, -3.3 
00006, 0.1  
00007, 1.0  
00003, -6.0 
00003, -1.7 
00007, -6.7 
00004, -3.0 
00001, -7.3 
00001, -7.9 
00001, -6.3 
00001, -9.9 
00002, -6.7 
00001, -1.4 
00001, -8.0 
00002, -17.7
00001, -5.1 
00001, -4.8 
00002, -17.2
00003, -5.4 
00001, -6.7 
00002, -6.5 
00003, -7.8 
00002, -8.5 
00002, -6.9 
00001, -6.5 
00001, -7.9 
00003, -6.3 
00004, -6.8 
00003, -15.4
00002, -8.7 
00003, -4.5 
00002, -5.8 
00004, -9.5 
00003, -9.6 
00005, -9.4 
00004, -9.7 
00003, -5.8 
00004, -3.1 
00003, -5.4 
00001, -5.5 
00002, -4.8 
00004, -4.0 
00005, -10.9
00005, -10.2
00006, -9.0 
00006, -9.9 
00007, -7.3 
00002, -5.8 
00004, -9.3 
00004, -9.1 
00006, -5.6 
00007, -9.4 
00003, -8.4 
00002, -9.1 
00003, -5.6 
00004, -5.0 
00005, -8.7 
00004, -6.0 
00008, -5.7 
00005, -7.4 
00006, -5.6 
00004, -7.3 
00005, -8.9 
00003, -6.6 
00005, -8.1 
00007, -5.1 
00006, 0.1  
00009, -9.6 
00010, -3.9 
00008, -8.7 
00009, -6.4 
00006, -7.6 
00006, -7.2 
00010, -7.7 
00005, -6.7 
00008, -5.9 
00011, -2.9 
00007, -4.8 
00007, -5.1 
00005, -2.7 
00007, -5.9 
00011, -5.8 
00012, -6.7 
00009, -8.1 
00008, -5.2 
00005, -3.3 
00006, -3.6 
00004, -4.4 
00008, -4.2 
00007, 4.1  
00012, -4.1 
00005, -3.9 
00013, -4.0 
00010, -4.0 
00011, -5.4 
00007, -7.5 
00009, -9.2 
00006, -5.2 
00010, -4.4 
00008, -4.0 
00008, -6.0 
00009, -5.9 
00002, -7.0 
00014, -4.4 
00009, -4.4 
00011, -5.6 
00008, -3.9 
00012, -6.1 
00009, -3.7 
00013, -5.4 
00012, -5.2 
00014, -3.1 
00006, -4.4 
00009, -7.2 
00013, -4.9 
00007, -3.1 
00014, -6.3 
00013, -6.0 
00010, -3.5 
00015, -4.6 
00011, -2.9 
00010, -2.6 
00006, -0.9 
00010, -2.5 
00015, -4.7 
00016, -2.6 
00016, -3.8 
00011, -1.8 
00008, -5.8 
00003, -5.8 
00012, -4.9 
00011, -2.3 
00017, -1.8 
00015, -3.7 
00014, -3.5 
00018, -3.6 
00016, -5.2 
00009, -3.7 
00013, -2.1 
00001, -17.3
00001, -16.8
00001, -17.0
00001, -17.3
00001, -15.7
00001, -14.9
00001, 1.6  
00001, 2.0  
00002, 0.9  
00001, 0.2  
00003, 1.0  
00001, 1.0  
00002, 1.6  
00001, 1.0  
00001, 0.4  
00001, 0.9  
00002, 0.5  
00001, -0.2 
00002, 0.5  
00001, 0.6  
